,latitude,longitude,temp,pressure,humidity,dew_point,uvi,clouds,wind_speed,wind_deg,wind_gust,price,probability
737,50.4018,-7.2487,280.77,1027.0,91.0,278.84,0.02,77.0,10.69,299.0,14.94,100000.0,0
738,57.3181,-3.8024,281.8,1013.0,78.0,280.56,0.02,67.0,5.81,226.0,26.32,415714.0,0
739,52.5597,0.7038,279.0,1011.0,73.0,279.68,0.05,100.0,7.03,257.0,14.98,595469.0,0
740,59.9692,-5.5149,284.48,1026.0,97.0,281.99,0.04,94.0,8.86,269.0,13.8,757005.0,0
741,53.8129,-3.2873,282.13,1012.0,79.0,278.87,0.01,13.0,9.33,238.0,29.67,395777.0,0
742,55.2915,-3.2512,283.13,1012.0,75.0,277.66,0.01,52.0,10.3,294.0,21.3,421726.0,0
743,57.1883,-1.4332,280.7,1035.0,62.0,278.49,0.04,78.0,7.26,310.0,9.55,100000.0,0
744,50.6265,-4.0429,281.85,1025.0,72.0,279.74,0.04,100.0,7.35,238.0,4.51,540889.0,0
745,54.1967,-5.8846,281.46,1020.0,79.0,277.59,0.01,44.0,9.06,320.0,22.49,165911.0,0
746,55.9993,-2.8141,282.56,1027.0,68.0,281.63,0.02,57.0,8.8,259.0,17.14,436810.0,0
747,54.7502,0.1834,281.87,1009.0,72.0,281.48,0.03,100.0,8.83,286.0,22.44,100000.0,0
748,50.8007,-5.7579,281.27,1010.0,77.0,274.35,0.01,48.0,11.35,284.0,18.15,355479.0,0
749,51.9271,-7.0531,282.13,1023.0,78.0,278.97,0.0,55.0,11.02,346.0,17.98,100000.0,0
750,58.3122,-0.0164,283.46,1030.0,77.0,279.07,0.01,62.0,9.0,341.0,20.07,538428.0,0
751,51.0211,-2.9057,280.29,1034.0,72.0,280.06,0.04,72.0,0.37,333.0,23.08,275532.0,0
752,55.2622,1.741,282.92,1026.0,81.0,278.68,0.03,100.0,12.11,267.0,16.76,135629.0,0
753,59.9902,-0.1865,281.39,985.0,60.0,280.02,0.03,64.0,5.37,368.0,3.82,384022.0,0
754,55.0814,-0.7126,282.06,1017.0,73.0,280.57,0.08,87.0,8.24,247.0,15.89,868186.0,0
755,54.3638,1.5912,282.93,1019.0,69.0,280.23,0.0,33.0,11.29,290.0,8.9,336026.0,0
756,56.0674,-6.6936,282.96,997.0,63.0,279.91,0.05,5.0,9.69,288.0,6.67,748450.0,0
757,58.261,1.9465,282.75,1005.0,75.0,275.34,0.0,100.0,12.55,294.0,12.78,389381.0,0
758,55.8758,-1.9117,282.69,1023.0,85.0,281.76,0.06,93.0,12.74,213.0,19.09,100000.0,0
759,58.6376,-1.9844,278.89,1015.0,77.0,277.31,0.0,59.0,8.94,260.0,13.85,396204.0,0
760,55.7576,-6.6037,287.58,1002.0,71.0,278.43,0.0,100.0,14.16,269.0,26.63,325853.0,0
761,52.7629,-4.1884,287.43,1009.0,76.0,278.74,0.01,94.0,1.04,320.0,16.17,100000.0,0
762,59.2231,0.308,281.7,1022.0,81.0,274.91,0.05,99.0,3.66,307.0,9.6,215615.0,0
763,50.2318,-6.0022,282.6,1012.0,82.0,278.9,0.03,85.0,12.89,251.0,23.29,387408.0,0
764,51.9236,-5.614,281.92,1007.0,84.0,277.62,0.01,71.0,7.36,313.0,9.93,294594.0,0
765,51.9735,1.6476,280.26,985.0,79.0,280.39,0.02,88.0,13.58,259.0,13.63,246355.0,0
766,56.6629,1.9033,280.04,1008.0,85.0,278.96,0.0,100.0,8.43,282.0,9.1,715578.0,0
767,57.0946,-4.143,283.48,1033.0,78.0,280.35,0.0,86.0,13.59,297.0,21.18,405271.0,0
768,52.6373,-7.3271,281.86,1016.0,81.0,278.06,0.0,74.0,0.3,235.0,20.62,112284.0,0
769,55.9697,-2.9203,284.05,998.0,81.0,279.97,0.05,41.0,4.69,260.0,19.87,436515.0,0
770,56.618,0.7991,280.43,1038.0,83.0,280.28,0.0,68.0,9.22,311.0,17.31,116480.0,0
771,59.7348,0.8027,284.48,1018.0,56.0,276.98,0.02,90.0,8.18,278.0,19.68,719444.0,0
772,51.7286,-7.732,279.68,1013.0,81.0,275.04,0.0,31.0,10.2,219.0,16.74,811883.0,0
773,55.0176,-7.9597,279.9,1032.0,71.0,277.74,0.01,100.0,7.92,266.0,22.85,522135.0,0
774,51.2707,-4.9194,280.97,999.0,85.0,273.34,0.01,51.0,9.58,298.0,23.88,100000.0,0
775,53.766,-2.0536,282.1,999.0,86.0,276.27,0.07,33.0,9.04,280.0,11.96,268215.0,0
776,52.0474,-5.9718,284.04,1027.0,71.0,277.21,0.05,84.0,14.95,262.0,13.37,468284.0,0
777,52.8894,-5.9208,281.39,1043.0,66.0,280.58,0.01,62.0,10.71,284.0,19.12,732525.0,0
778,51.1168,-3.5969,282.68,1009.0,73.0,280.71,0.07,100.0,7.49,269.0,20.31,295043.0,0
779,50.0859,-3.4049,282.14,1017.0,78.0,276.56,0.0,100.0,9.95,255.0,21.64,724323.0,0
780,52.4762,-2.7401,282.51,1019.0,77.0,279.85,0.0,80.0,16.96,312.0,16.73,269163.0,0
781,54.9724,-0.9109,285.14,1018.0,99.0,279.07,0.0,98.0,8.57,303.0,25.53,708681.0,0
782,50.5924,-4.4404,284.82,1012.0,78.0,274.24,0.03,90.0,8.93,288.0,15.53,100000.0,0
783,54.0153,-5.3838,282.3,1037.0,62.0,280.22,0.0,80.0,7.8,244.0,8.12,561740.0,0
784,59.0244,-2.3966,284.71,1031.0,73.0,277.23,0.0,72.0,3.31,305.0,19.66,385338.0,0
785,53.8537,-7.6189,282.19,1010.0,100.0,279.39,0.07,39.0,6.29,318.0,14.22,185421.0,0
786,53.9229,-3.2619,283.08,1008.0,71.0,277.06,0.02,40.0,11.56,339.0,18.88,340986.0,0
787,53.2954,-5.2719,284.0,1020.0,84.0,280.67,0.01,90.0,5.74,271.0,16.32,648544.0,0
788,52.9567,1.3946,281.18,1027.0,83.0,279.32,0.03,69.0,7.76,268.0,26.11,100000.0,0
789,55.8079,-1.5266,281.49,997.0,59.0,282.44,0.0,100.0,4.16,367.0,16.63,102237.0,0
790,56.7656,1.2764,283.5,1017.0,70.0,278.08,0.07,75.0,10.4,227.0,12.62,277337.0,0
791,59.4738,-2.0865,284.47,998.0,98.0,275.7,0.0,76.0,11.69,232.0,11.69,293377.0,0
792,52.5559,-6.4858,279.88,1032.0,84.0,277.52,0.04,83.0,8.95,234.0,9.69,388799.0,0
793,50.1041,-5.6358,284.31,1024.0,99.0,279.86,0.02,67.0,11.27,257.0,7.32,607524.0,0
794,50.4688,-5.5396,284.08,1015.0,79.0,277.11,0.0,82.0,4.8,269.0,11.92,507365.0,0
795,56.0977,-5.0637,281.44,1019.0,70.0,278.12,0.01,91.0,7.59,277.0,17.07,100000.0,0
796,54.9062,0.4869,282.58,1026.0,73.0,282.83,0.0,86.0,8.23,374.0,15.99,247678.0,0
797,51.7761,-0.8267,278.02,1015.0,78.0,276.3,0.0,37.0,2.43,300.0,19.61,136209.0,0
798,52.0107,-5.5019,282.11,1018.0,80.0,277.8,0.02,86.0,5.73,239.0,12.48,586463.0,0
799,51.5347,-7.1665,285.18,1026.0,77.0,282.02,0.0,86.0,11.5,257.0,11.18,502369.0,0
800,55.4982,-3.7905,280.24,1012.0,77.0,276.14,0.04,92.0,12.88,264.0,9.55,238271.0,0
801,56.9011,1.9448,281.45,1018.0,85.0,277.05,0.0,85.0,11.03,319.0,8.47,100000.0,0
802,54.5605,-3.595,284.41,1008.0,73.0,275.02,0.02,53.0,3.57,334.0,23.91,322883.0,0
803,52.1344,1.3624,277.83,1013.0,80.0,279.07,0.01,100.0,7.66,258.0,6.73,450066.0,0
804,57.2749,-3.0728,280.71,1034.0,78.0,279.78,0.0,77.0,6.75,256.0,8.01,220309.0,0
805,54.0116,-5.8967,280.41,1022.0,64.0,276.89,0.01,52.0,6.48,268.0,14.97,118491.0,0
806,52.4071,-4.0189,283.15,1016.0,61.0,276.15,0.0,66.0,7.45,243.0,23.56,935575.0,0
807,53.8332,0.2118,283.26,1037.0,59.0,282.25,0.05,86.0,10.92,339.0,30.93,140643.0,0
808,50.4027,-5.2213,280.05,1038.0,82.0,282.4,0.0,90.0,8.88,268.0,9.52,338431.0,0
809,59.2358,-7.6401,280.35,1001.0,77.0,276.35,0.01,62.0,7.39,260.0,20.43,356100.0,0
810,54.8124,-4.9254,286.39,1018.0,65.0,279.72,0.06,61.0,7.0,199.0,22.94,431865.0,0
811,56.5161,-5.6137,279.57,1014.0,76.0,277.67,0.0,87.0,12.77,353.0,18.41,868829.0,0
812,58.0631,-1.7845,286.25,1004.0,64.0,278.79,0.02,31.0,8.2,380.0,16.77,560755.0,0
813,54.4479,-6.4639,278.74,1025.0,83.0,280.19,0.03,90.0,8.0,283.0,16.7,536639.0,0
814,58.2374,0.52,286.7,1017.0,80.0,282.8,0.09,100.0,2.35,218.0,15.65,100000.0,0
815,55.9063,-6.2827,278.87,1034.0,65.0,275.96,0.0,72.0,8.8,330.0,6.27,100000.0,0
816,57.3944,-1.5201,281.17,1016.0,78.0,277.03,0.0,96.0,8.46,270.0,14.01,275263.0,0
817,51.4866,-2.6885,280.92,1004.0,85.0,275.15,0.02,100.0,14.37,334.0,17.93,100000.0,0
818,53.2674,-6.6629,281.79,1007.0,78.0,277.38,0.04,72.0,7.43,281.0,13.75,100000.0,0
819,54.7231,0.1204,279.84,1015.0,75.0,275.16,0.02,95.0,3.08,216.0,12.26,100000.0,0
820,54.9094,-1.6665,285.3,1023.0,85.0,280.3,0.07,55.0,8.38,307.0,9.11,100000.0,0
821,54.6394,-6.7063,282.5,1034.0,94.0,277.44,0.05,61.0,8.77,286.0,8.48,100000.0,0
822,54.6825,-1.4873,283.69,1021.0,93.0,273.85,0.02,97.0,8.62,231.0,15.9,100000.0,0
823,52.2641,-4.4341,284.24,1017.0,76.0,280.62,0.03,100.0,5.63,284.0,19.75,561090.0,0
824,54.9233,-7.5526,283.57,1014.0,71.0,280.75,0.06,47.0,11.87,203.0,28.61,100000.0,0
825,50.5577,1.8244,283.84,1018.0,79.0,276.22,0.03,92.0,12.74,261.0,13.69,719553.0,0
826,56.359,-2.0754,280.14,1003.0,82.0,273.6,0.0,41.0,4.46,369.0,18.35,100000.0,0
827,55.688,1.2183,278.14,1024.0,70.0,283.82,0.04,100.0,3.17,191.0,6.77,134574.0,0
828,56.6535,-0.303,280.65,1006.0,97.0,279.51,0.0,78.0,10.1,253.0,20.18,384564.0,0
829,59.5744,-3.5941,281.39,1025.0,75.0,277.19,0.04,76.0,9.78,234.0,15.14,730321.0,0
830,56.2213,-7.771,282.3,1020.0,67.0,277.67,0.0,87.0,8.13,259.0,9.41,793487.0,0
831,58.4143,-1.9989,279.67,1009.0,85.0,276.79,0.0,88.0,5.83,386.0,10.84,601593.0,0
832,57.7111,-6.3647,279.89,1012.0,70.0,277.61,0.03,95.0,13.08,359.0,8.16,590192.0,0
833,51.403,-1.5182,284.74,1002.0,81.0,276.67,0.0,45.0,2.69,269.0,27.52,354339.0,0
834,59.5647,-4.1122,285.13,1048.0,82.0,273.77,0.06,88.0,5.34,309.0,17.98,667395.0,0
835,53.0473,-0.883,283.11,1002.0,79.0,277.4,0.0,73.0,15.83,279.0,18.89,560224.0,0
836,52.9484,-3.6965,282.24,1021.0,86.0,274.83,0.04,61.0,3.43,325.0,19.13,108237.0,0
837,56.2231,-3.6976,277.61,1023.0,80.0,279.07,0.04,100.0,5.73,337.0,20.43,240170.0,0
838,55.032,-2.7904,284.01,1019.0,73.0,278.87,0.0,87.0,5.07,250.0,15.29,190528.0,0
839,55.5937,-7.781,277.34,1014.0,97.0,277.77,0.02,72.0,4.78,416.0,13.69,234607.0,0
840,53.2525,1.1599,289.16,1009.0,82.0,283.86,0.02,85.0,8.66,288.0,18.21,434688.0,0
841,56.6935,-1.3298,283.78,1023.0,91.0,280.67,0.02,81.0,17.52,204.0,21.63,550832.0,0
842,53.2289,-2.5697,281.87,1015.0,84.0,277.13,0.0,41.0,15.5,261.0,17.79,225945.0,0
843,51.4241,-2.7436,280.3,1009.0,68.0,278.98,0.0,78.0,6.14,272.0,21.19,161804.0,0
844,54.2654,-7.6728,281.88,1038.0,67.0,276.38,0.0,85.0,12.02,301.0,14.04,182244.0,0
845,53.0157,0.7088,281.31,1007.0,64.0,279.69,0.06,85.0,8.74,235.0,16.79,260314.0,0
846,57.5547,0.0201,284.15,1021.0,74.0,275.97,0.0,69.0,11.84,235.0,17.29,501230.0,0
847,57.8538,1.7553,283.74,1004.0,82.0,279.57,0.0,88.0,6.42,237.0,14.18,467205.0,0
848,53.1254,-6.607,277.05,995.0,69.0,280.4,0.06,100.0,8.67,313.0,13.13,299491.0,0
849,57.0505,-3.1403,281.64,1035.0,74.0,274.97,0.0,78.0,10.91,246.0,5.61,404870.0,0
850,58.0713,0.0282,283.22,1021.0,59.0,279.49,0.07,86.0,2.92,207.0,17.06,474224.0,0
851,52.6807,0.4247,282.54,1017.0,78.0,280.89,0.04,100.0,1.32,274.0,15.42,302176.0,0
852,55.2267,1.6215,281.98,1027.0,64.0,277.43,0.02,47.0,9.89,348.0,16.33,342916.0,0
853,52.2005,-6.7456,285.81,1014.0,73.0,279.84,0.0,71.0,5.73,268.0,26.05,206892.0,0
854,55.1389,-1.0307,279.99,1010.0,73.0,279.06,0.02,100.0,7.64,393.0,15.74,662265.0,0
855,50.9958,-2.0105,280.73,997.0,75.0,276.99,0.0,97.0,8.24,310.0,16.0,284725.0,0
856,51.1395,-3.2299,277.21,1006.0,75.0,285.32,0.03,100.0,11.63,302.0,25.0,221033.0,0
857,52.8466,1.8737,280.92,1025.0,71.0,274.73,0.0,67.0,8.66,344.0,13.03,332102.0,0
858,52.5909,-2.0704,278.74,1003.0,84.0,271.11,0.08,68.0,6.99,260.0,23.12,204877.0,0
859,50.4508,-6.55,286.33,997.0,59.0,280.66,0.02,58.0,10.91,263.0,12.88,678545.0,0
860,56.9602,-7.7446,283.61,1017.0,61.0,280.13,0.05,77.0,10.18,357.0,16.33,324807.0,0
861,58.8757,-2.3637,279.23,1018.0,79.0,279.81,0.0,86.0,5.28,228.0,25.21,120322.0,0
862,52.0577,1.1553,281.28,1004.0,86.0,279.24,0.0,86.0,7.04,290.0,12.82,639143.0,0
863,54.8878,-2.0306,284.12,1021.0,70.0,281.37,0.07,62.0,12.15,219.0,9.62,367100.0,0
864,51.1966,1.2272,283.26,996.0,75.0,282.55,0.0,100.0,8.76,199.0,15.85,421571.0,0
865,54.569,-5.3579,282.54,1000.0,66.0,274.55,0.0,70.0,8.6,283.0,20.12,100000.0,0
866,57.8104,-4.8603,280.94,1011.0,84.0,283.16,0.04,100.0,14.71,333.0,18.89,530832.0,0
867,56.8114,-2.9695,282.25,1040.0,83.0,274.06,0.02,99.0,4.86,431.0,19.01,423489.0,0
868,58.2815,-5.0058,283.18,998.0,74.0,274.95,0.03,82.0,8.47,237.0,17.53,100000.0,0
869,52.2924,-0.3581,284.04,1009.0,82.0,279.42,0.02,100.0,1.94,307.0,18.29,314810.0,0
870,50.8104,0.5588,282.64,1019.0,61.0,279.06,0.0,50.0,7.36,217.0,23.3,471611.0,0
871,54.1042,-6.3735,281.44,1018.0,67.0,280.6,0.0,65.0,7.78,234.0,17.19,100000.0,0
872,55.2613,-4.7676,285.31,1003.0,71.0,280.91,0.0,57.0,4.95,301.0,19.99,517295.0,0
873,52.8946,-3.2109,282.82,1017.0,84.0,277.43,0.0,61.0,3.47,320.0,22.52,157000.0,0
874,50.1189,-5.5279,282.49,1021.0,73.0,283.3,0.0,44.0,7.68,160.0,19.87,564313.0,0
875,55.0038,-6.9357,283.98,1017.0,89.0,278.2,0.04,52.0,7.43,190.0,19.89,149029.0,0
876,58.3706,-6.4985,280.78,1025.0,74.0,278.92,0.0,95.0,10.93,321.0,19.11,188733.0,0
877,55.5987,-2.7022,282.48,1006.0,66.0,277.52,0.06,81.0,9.43,228.0,15.23,296602.0,0
878,50.5591,-1.9815,281.85,1030.0,61.0,277.42,0.02,100.0,11.86,267.0,12.04,394123.0,0
879,52.4739,-4.0729,284.81,1001.0,84.0,278.51,0.03,65.0,2.78,295.0,8.91,570802.0,0
880,54.0313,-6.0155,280.33,1010.0,74.0,279.57,0.03,100.0,12.9,294.0,26.63,383510.0,0
881,56.8353,0.1402,281.3,998.0,77.0,280.43,0.03,46.0,8.19,261.0,12.62,100000.0,0
882,57.4414,-3.5503,283.5,1016.0,65.0,273.49,0.04,60.0,10.14,290.0,17.08,100000.0,0
883,53.8581,-1.6466,282.69,1010.0,77.0,276.16,0.07,75.0,12.82,222.0,13.14,431532.0,0
884,55.4546,-7.2929,280.39,1023.0,71.0,279.4,0.02,84.0,6.97,240.0,16.42,436941.0,0
885,50.502,1.4122,287.13,999.0,58.0,278.72,0.0,52.0,7.6,256.0,20.09,349867.0,0
886,52.9824,-1.7653,281.83,1017.0,76.0,279.92,0.03,77.0,6.24,294.0,19.32,1005060.0,0
887,55.5113,-0.7338,282.95,1020.0,87.0,276.93,0.0,100.0,7.97,331.0,16.71,515732.0,0
888,58.1791,1.118,282.22,1031.0,89.0,279.57,0.01,100.0,10.81,289.0,13.86,100000.0,0
889,58.4775,-2.6006,282.56,1028.0,79.0,277.56,0.04,66.0,13.73,304.0,13.96,675866.0,0
890,57.7096,-4.9388,281.25,1015.0,68.0,279.46,0.01,99.0,10.22,273.0,18.44,456704.0,0
891,50.3518,-0.8489,286.89,1013.0,79.0,282.36,0.02,65.0,6.79,307.0,17.06,157322.0,0
892,56.4374,-3.7009,282.98,1048.0,74.0,274.75,0.05,100.0,14.14,299.0,19.75,118784.0,0
893,53.3961,-3.5455,281.16,991.0,83.0,282.01,0.0,94.0,10.43,239.0,20.2,100000.0,0
894,51.0445,-5.0787,280.98,1021.0,80.0,275.85,0.0,97.0,10.82,339.0,10.46,105655.0,0
895,52.5958,-7.5128,281.6,994.0,75.0,275.1,0.02,100.0,12.74,251.0,17.22,100000.0,0
896,52.9599,-2.9427,282.31,1030.0,63.0,278.62,0.07,54.0,10.81,299.0,18.57,100000.0,0
897,54.1468,-1.5438,279.07,1011.0,75.0,280.94,0.0,100.0,7.92,309.0,25.86,667456.0,0
898,53.4216,-5.4121,281.62,1020.0,78.0,281.21,0.03,93.0,11.59,338.0,11.43,100000.0,0
899,55.192,1.9785,277.82,1023.0,77.0,277.81,0.0,64.0,10.04,271.0,14.04,100000.0,0
900,54.8212,1.9626,280.22,1018.0,71.0,281.54,0.07,100.0,6.16,283.0,10.78,170782.0,0
901,53.5253,-6.5834,280.33,997.0,66.0,278.58,0.08,100.0,1.98,315.0,18.65,646963.0,0
902,59.7123,-3.5969,281.3,1009.0,78.0,280.31,0.0,73.0,13.66,297.0,15.97,100000.0,0
903,55.372,-4.0494,281.65,1022.0,86.0,283.44,0.0,83.0,9.21,234.0,15.05,281819.0,0
904,52.3806,-2.8374,283.1,1004.0,72.0,279.66,0.01,73.0,3.94,291.0,18.74,100000.0,0
905,57.163,-6.8206,284.66,1001.0,63.0,280.7,0.05,55.0,6.92,329.0,9.69,104245.0,0
906,58.9895,-4.6863,284.07,1020.0,81.0,274.81,0.07,71.0,7.81,309.0,26.53,199528.0,0
907,57.4682,-1.624,281.32,1020.0,76.0,280.63,0.0,62.0,9.64,275.0,16.79,519227.0,0
908,56.5989,1.955,282.78,1018.0,81.0,280.88,0.0,39.0,10.35,304.0,15.93,417027.0,0
909,50.1162,-6.1642,280.42,1017.0,69.0,274.83,0.08,76.0,6.85,252.0,7.51,535327.0,0
910,50.2878,-1.8567,280.71,1000.0,84.0,279.74,0.0,68.0,12.7,221.0,21.47,100000.0,0
911,51.3534,0.0697,284.18,1021.0,62.0,277.39,0.02,100.0,8.3,263.0,13.67,100000.0,0
912,58.1398,-0.3938,283.73,1034.0,59.0,281.06,0.03,71.0,8.88,285.0,10.99,512422.0,0
913,58.8264,-0.1334,280.99,1006.0,92.0,278.21,0.02,100.0,6.05,238.0,13.09,573905.0,0
914,51.5868,-7.6993,280.34,1026.0,68.0,273.43,0.0,99.0,8.65,315.0,6.06,849436.0,0
915,58.2112,-3.5695,282.9,996.0,75.0,281.27,0.0,87.0,10.47,242.0,17.43,291635.0,0
916,59.3855,-3.6701,279.4,1022.0,65.0,275.29,0.0,81.0,4.44,260.0,16.94,216783.0,0
917,58.7019,0.3397,280.58,1012.0,81.0,276.72,0.03,71.0,10.31,326.0,13.38,427711.0,0
918,52.5638,-6.3321,282.34,1017.0,82.0,279.17,0.0,39.0,9.96,278.0,9.28,180108.0,0
919,52.204,-7.181,283.24,1022.0,82.0,281.02,0.01,100.0,13.06,209.0,11.45,653907.0,0
920,54.1363,-1.5204,281.63,1006.0,68.0,277.54,0.0,100.0,11.6,257.0,12.75,272236.0,0
921,55.0637,-3.8733,282.8,1013.0,68.0,281.31,0.02,52.0,14.03,286.0,18.16,460266.0,0
922,53.8578,-5.4099,283.97,1013.0,86.0,282.15,0.09,76.0,14.02,305.0,26.77,100000.0,0
923,57.965,-1.7207,284.06,1016.0,72.0,279.18,0.05,100.0,4.26,336.0,15.52,975547.0,0
924,56.348,-4.4019,281.85,1015.0,80.0,275.92,0.0,68.0,12.18,241.0,18.97,100000.0,0
925,55.339,1.6323,282.05,1026.0,68.0,284.02,0.02,9.0,8.11,303.0,15.47,394924.0,0
926,52.5746,-6.4146,284.43,1027.0,82.0,278.57,0.0,78.0,7.81,336.0,14.96,359123.0,0
927,58.365,0.6449,278.99,998.0,79.0,276.67,0.01,63.0,8.6,71.0,21.44,386509.0,0
928,54.1271,-2.1993,279.11,1022.0,81.0,276.69,0.1,29.0,13.04,207.0,20.09,669491.0,0
929,57.9605,-7.6457,279.83,1022.0,97.0,277.34,0.0,100.0,10.06,303.0,20.93,306782.0,0
930,57.8304,-6.9388,283.74,995.0,77.0,280.33,0.0,97.0,12.46,315.0,14.7,662821.0,0
931,59.0793,0.4361,280.74,1024.0,85.0,279.73,0.0,62.0,10.07,317.0,18.75,303726.0,0
932,59.8957,-6.3748,280.48,1028.0,72.0,279.61,0.05,71.0,12.84,346.0,9.01,252836.0,0
933,53.0542,-6.4125,282.29,1016.0,75.0,279.07,0.0,100.0,7.19,253.0,19.21,345146.0,0
934,50.1067,-1.312,281.28,1008.0,83.0,278.72,0.0,100.0,10.92,203.0,20.54,293650.0,0
935,51.5082,1.9984,279.75,1034.0,66.0,279.0,0.0,99.0,12.44,325.0,19.75,414132.0,0
936,51.5162,0.1267,285.07,1008.0,79.0,275.57,0.03,100.0,7.39,282.0,24.03,365565.0,0
937,50.1608,-3.1275,283.15,987.0,70.0,277.1,0.01,86.0,7.28,237.0,20.52,297826.0,0
938,53.8146,-6.8713,285.32,1028.0,78.0,275.95,0.0,92.0,5.47,328.0,22.63,133828.0,0
939,51.4306,-6.664,284.88,1025.0,59.0,277.33,0.03,65.0,8.59,214.0,12.78,235538.0,0
940,50.6487,-0.251,280.84,1015.0,83.0,279.58,0.03,100.0,12.08,272.0,31.68,532293.0,0
941,53.3797,-7.7895,283.92,1029.0,79.0,280.83,0.0,90.0,13.03,354.0,9.29,226903.0,0
942,54.3666,-0.2517,280.76,988.0,69.0,280.14,0.06,100.0,12.27,361.0,6.96,274465.0,0
943,55.5154,1.3272,282.74,1003.0,80.0,275.08,0.03,74.0,5.49,317.0,10.83,100000.0,0
944,55.4351,-5.609,280.92,1005.0,74.0,277.33,0.0,63.0,15.65,269.0,24.01,769035.0,0
945,57.0694,-7.1645,283.92,1037.0,77.0,274.6,0.03,83.0,8.03,206.0,22.26,100000.0,0
946,55.1876,0.6523,280.1,1015.0,84.0,278.39,0.0,100.0,9.6,320.0,18.01,191989.0,0
947,53.1866,0.172,284.73,1032.0,86.0,277.57,0.0,100.0,7.53,309.0,16.86,711504.0,0
948,52.3863,-6.0413,280.61,1017.0,51.0,279.76,0.03,55.0,8.22,305.0,12.13,612796.0,0
949,52.2509,-0.5721,284.25,1012.0,89.0,280.61,0.01,62.0,10.09,286.0,8.48,611386.0,0
950,56.1493,1.0216,282.98,996.0,70.0,274.84,0.0,97.0,7.43,297.0,19.92,430496.0,0
951,52.4887,-5.658,280.73,1024.0,78.0,278.94,0.07,84.0,12.89,245.0,21.27,100000.0,0
952,53.3674,-0.0992,279.83,1007.0,79.0,276.99,0.0,28.0,5.22,240.0,7.74,439167.0,0
953,57.3183,-2.3262,284.74,1024.0,73.0,276.42,0.0,100.0,0.83,314.0,7.8,244413.0,0
954,54.9026,1.0396,279.25,1024.0,95.0,277.81,0.0,100.0,12.89,343.0,12.59,177262.0,0
955,53.775,0.7108,287.37,1035.0,73.0,278.7,0.05,100.0,4.57,274.0,21.57,703855.0,0
956,56.874,-0.7671,284.6,1034.0,60.0,276.74,0.0,64.0,5.26,274.0,13.99,699979.0,0
957,54.4498,-1.0274,280.6,1013.0,82.0,277.52,0.01,59.0,14.6,257.0,8.44,836201.0,0
958,54.4243,-3.5803,284.27,1001.0,84.0,278.01,0.02,35.0,14.19,227.0,18.55,100000.0,0
959,50.1478,-2.8059,281.16,1036.0,64.0,276.75,0.06,75.0,12.37,217.0,12.46,952122.0,0
960,57.2514,-6.2684,282.78,1011.0,66.0,278.63,0.01,94.0,11.06,276.0,10.2,469571.0,0
961,55.9061,1.9747,280.07,1019.0,70.0,279.06,0.03,42.0,9.93,247.0,16.87,209969.0,0
962,57.9294,-1.4931,286.23,1009.0,92.0,278.16,0.0,100.0,11.69,290.0,24.02,444422.0,0
963,59.2549,-3.6366,278.86,993.0,81.0,275.26,0.0,66.0,10.09,271.0,6.95,165138.0,0
964,58.2341,-3.0961,280.75,1017.0,94.0,277.09,0.05,90.0,2.24,280.0,14.6,100000.0,0
965,52.0293,-3.6465,281.82,1019.0,61.0,285.72,0.01,96.0,7.44,348.0,18.79,259619.0,0
966,52.3635,-1.5374,283.06,1025.0,53.0,277.03,0.07,100.0,10.41,266.0,22.05,100000.0,0
967,53.7422,-6.0612,280.55,996.0,82.0,277.51,0.01,88.0,11.73,274.0,14.77,130867.0,0
968,57.6221,1.5512,278.86,1006.0,92.0,274.39,0.0,56.0,9.13,273.0,12.35,330343.0,0
969,56.1466,-4.8071,283.99,1034.0,76.0,282.94,0.0,48.0,9.55,333.0,9.51,100000.0,0
970,52.5704,-6.0959,282.42,1036.0,56.0,279.19,0.0,65.0,10.66,266.0,23.96,349924.0,0
971,52.3724,1.7481,283.25,1023.0,87.0,278.88,0.01,63.0,3.13,231.0,8.87,855561.0,0
972,51.6974,-2.7337,281.91,1037.0,72.0,278.97,0.01,91.0,7.0,249.0,24.52,100000.0,0
973,53.1243,-6.4415,279.84,995.0,92.0,280.61,0.0,80.0,6.32,236.0,15.06,100000.0,0
974,58.2813,-3.6579,282.99,1002.0,84.0,276.25,0.04,35.0,8.1,309.0,11.89,276751.0,0
975,52.7487,-6.4576,281.92,1030.0,95.0,279.58,0.04,100.0,14.21,275.0,9.54,676383.0,0
976,51.2594,-2.9268,282.69,1023.0,72.0,275.52,0.05,51.0,8.91,358.0,12.04,481967.0,0
977,51.7285,-1.3494,281.05,1017.0,87.0,278.48,0.14,68.0,15.44,290.0,16.3,269767.0,0
978,57.2467,-6.1022,283.37,1023.0,76.0,274.56,0.0,82.0,14.67,299.0,11.16,378339.0,0
979,57.2642,-0.505,284.32,1026.0,75.0,276.75,0.04,82.0,8.6,391.0,12.98,315557.0,0
980,52.2838,-3.063,281.32,1033.0,77.0,278.74,0.0,93.0,4.56,307.0,19.65,633602.0,0
981,52.9755,-0.0787,282.1,1021.0,66.0,275.74,0.01,73.0,11.82,306.0,15.81,402958.0,0
982,54.978,-0.1463,279.91,1032.0,68.0,279.26,0.01,64.0,6.75,239.0,1.06,882825.0,0
